t_index,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
80,91.124272,101.884494,88.580887,102.100891,111.859069,107.797409,99.209584,106.103108,99.849601,95.518348,95.952141,84.274563,117.675678,119.703810,80.535733,95.815071,101.255255,98.941902,96.301615,117.516066,98.632079,109.360452,116.789220,95.555188,96.517288,110.019539,89.683174,82.566771,94.363789,78.335335,90.252824,93.962547,97.363122,128.155455,107.242903,98.895601,91.440633,93.630455,100.044067,101.000377,97.366632,100.066709,104.695590,119.335442,96.593149,122.697024,86.544812,87.763179,114.793820,136.584386,106.276517,100.308026,99.753837,87.279135,103.251072,90.238841,107.584566,107.735227,97.720311,76.166452,102.561001,96.813454,113.481546,93.128016,106.787456,102.043234,88.961237,73.100407,106.402581,99.394990,96.192287,113.408650,104.220275,103.894756,80.582388,117.669825,105.152805,89.847773,86.110486,118.547754,129.058699,95.144078,97.713981,106.861909,107.999797,91.285506,102.519692,98.793224,96.514428,91.840924,94.906259,100.867514,99.248519,135.129341,69.749294,107.799020,104.235876,109.328123,110.456173,113.246426
81,90.134077,104.403891,86.554674,102.515675,110.138010,108.755779,98.156882,107.557619,99.186053,94.931041,96.058194,82.374577,118.399534,122.481302,81.433809,97.518971,100.456699,99.096684,95.433769,115.746331,101.036027,109.102350,114.590288,96.612255,96.292329,111.946931,87.960047,82.121627,93.141602,78.473829,92.436869,94.679766,97.964747,126.415005,106.195984,99.834948,92.459476,90.942910,100.523856,99.370414,99.329720,100.272464,102.733297,119.665137,98.014735,122.782200,86.269720,85.982937,115.693744,136.781258,107.367486,99.770036,100.075353,87.864521,104.176122,87.751123,105.148579,107.239948,97.659302,76.598679,103.959040,98.987025,115.960547,91.802105,106.426928,99.736733,89.165799,72.342983,108.354307,99.581593,98.561082,115.576153,105.126988,102.264419,80.772646,113.694674,107.332821,91.262142,86.293134,120.382616,125.768837,97.466249,99.735977,105.991072,106.584701,92.923440,101.517494,98.296765,95.447942,90.497354,95.775725,99.586250,98.713452,136.970819,69.813828,105.091769,106.274499,110.052259,109.506939,113.290208
82,90.104773,102.484214,87.391526,106.525612,108.551730,109.085816,97.306751,108.525299,98.294428,94.583434,96.576820,83.500938,121.499011,120.051847,81.231776,95.161498,98.855991,101.013940,95.866707,118.211203,101.418055,106.921675,113.965140,99.067035,96.369678,110.560875,87.369220,81.611469,92.283804,78.154661,93.544488,94.978150,96.427159,123.307688,106.101295,99.104657,93.181985,91.882953,101.439387,99.529692,100.692411,102.016115,106.237835,119.968925,97.140970,123.975076,83.738882,85.267895,115.048488,137.496379,107.204424,101.666380,101.590776,88.237665,105.684437,87.197692,106.298422,105.657101,97.188094,77.787909,102.918188,97.832917,118.849362,92.287538,108.263451,100.537991,87.890434,71.349626,107.239318,98.783784,98.372065,117.532904,103.934710,100.956857,82.685882,111.827392,105.788376,89.231706,86.650784,119.505018,122.806888,95.684743,96.555069,104.081226,105.128850,93.455123,100.296154,97.555970,93.852593,92.000228,95.906222,98.684666,97.913563,134.672576,70.107038,105.755569,109.145189,111.991185,109.041138,112.838535
83,88.606253,102.246987,88.182394,104.058816,108.852026,110.589936,97.452974,107.261609,95.249445,95.357861,96.314226,84.585294,120.737398,116.673301,81.846781,95.355621,100.275217,98.958243,98.058198,117.517872,98.088635,111.285194,112.628034,100.467266,96.614636,110.965263,86.257427,81.005516,90.009629,77.323284,92.890966,91.900216,95.626216,122.770833,106.589822,99.162802,93.522831,89.905753,101.384535,98.546589,101.423050,101.689920,107.309045,117.163513,97.272156,121.202563,84.016043,85.553192,115.741665,137.143965,107.784756,101.307291,103.297165,87.270531,104.642113,88.775820,106.884390,105.027301,97.422277,77.360489,105.390470,96.926532,119.731374,90.818009,107.209162,96.788179,89.649593,72.334167,104.639206,98.277457,97.703549,119.237535,102.365714,102.200705,85.131525,108.963381,106.013559,86.223941,85.400083,119.566854,121.900096,96.440490,97.096131,103.749665,104.896229,92.847094,102.497373,97.551427,93.035856,92.269169,96.689917,97.705910,98.727940,134.437899,71.962056,107.169346,107.272998,110.460558,105.673479,111.534298
84,87.286229,101.771909,86.391040,106.257152,111.204522,109.508095,101.549478,107.442069,94.422167,96.329088,95.956907,87.668401,120.353307,116.902448,81.447661,95.185984,102.388338,100.874921,97.722112,119.203718,98.551815,109.435037,112.167159,101.349634,96.491607,114.397713,86.665181,80.672708,91.580668,78.834474,92.142192,88.886845,93.969151,121.263896,107.930520,99.281762,92.524369,88.658206,102.249425,96.969660,103.912290,103.718690,105.356006,118.466182,97.903560,120.272593,83.008190,87.012941,115.446060,135.333335,105.974080,102.830510,103.403152,86.075213,104.974300,87.079760,107.147432,104.673577,99.570849,78.337511,105.398462,95.262485,118.035521,90.377802,106.974223,97.192939,90.472120,72.135461,105.768935,97.982686,99.577662,119.501879,103.759106,103.333144,83.172587,109.114661,105.114072,85.326944,82.708458,116.824058,120.051509,97.923149,94.792353,104.659610,103.127737,92.294496,102.921233,96.809805,91.626611,92.607868,95.447925,96.724673,96.555967,134.359521,70.248846,107.112953,106.812837,112.160309,105.056041,111.559972
85,87.957245,103.098673,88.428902,105.244144,113.574069,108.178935,102.194382,108.740932,94.291727,94.511376,97.293583,88.252041,121.037287,116.707932,81.896736,97.241631,100.263702,98.337761,96.579612,115.351248,97.456551,109.219587,113.249004,101.758595,93.978843,115.673580,85.284027,81.045878,91.559888,79.907493,91.339123,90.691199,96.431716,120.325185,105.978473,99.357018,92.727648,86.992331,101.163246,96.771597,104.723991,104.756062,105.671702,117.919597,96.295638,120.332736,82.812297,87.431082,113.553707,132.381228,105.102720,99.881997,102.695624,85.356861,103.144845,87.696038,106.768495,105.823189,98.769621,78.349762,104.325000,93.873925,118.145047,89.910771,107.619266,100.061747,89.438395,70.805592,108.250080,96.594323,99.594358,118.663818,102.764722,105.586327,80.787442,108.806277,107.375444,86.240199,83.047017,115.675286,118.383387,96.856034,97.411945,104.424127,102.320250,93.306189,104.155886,96.251250,90.621006,92.206825,98.941627,98.542210,97.254464,136.036657,69.059829,104.751337,107.526449,114.847458,105.171060,108.197717
86,88.293981,101.045437,88.725384,107.832011,114.011499,108.998020,101.571279,109.257218,94.555026,92.273603,97.584163,90.157185,118.909233,115.815560,80.067883,96.754649,101.201100,97.271908,98.923010,114.213593,98.967628,111.857807,110.084110,100.839588,97.221785,113.903218,86.295951,80.866619,92.790924,78.445113,90.655371,92.327015,92.475006,117.850209,103.754859,97.090389,92.445965,86.947825,101.910816,96.665241,104.784536,106.270051,105.747978,121.926087,96.667982,120.872175,83.057482,89.175586,112.268567,131.785137,103.484177,99.932221,102.942247,86.860867,101.885304,87.613125,106.931207,106.038345,99.911642,79.800843,103.216956,94.510756,119.890213,91.133226,104.837647,102.169119,89.996369,70.317157,106.733139,95.177834,100.093671,119.012981,100.822968,107.222453,79.749911,106.512226,105.632451,88.445302,81.134271,117.184202,118.457906,95.860892,98.285508,104.476639,99.795618,93.898613,106.460470,97.877203,88.178299,94.161760,96.714472,96.595100,96.132487,135.713788,67.777178,104.692594,106.217403,114.077446,101.676394,107.531130
87,88.977756,101.549687,89.596312,108.429344,112.944330,110.081103,104.088812,109.347432,96.641091,94.013584,98.620661,90.260711,117.631938,115.777036,77.341435,97.712328,102.586087,97.571197,96.674243,112.930039,99.447722,111.342509,110.369422,102.195267,97.830426,113.269344,86.826337,80.573969,92.427507,78.677180,89.714062,91.555697,95.247461,117.106306,102.330210,98.389079,95.081326,86.737166,102.333286,94.385243,105.215659,102.477086,106.151430,122.693101,95.953866,120.381017,81.197729,88.698184,111.189817,133.290795,105.526909,100.028934,99.595586,89.530259,104.549918,87.035696,108.512693,105.675551,99.601280,79.911897,104.435798,95.512070,119.778311,88.314890,104.117206,101.057694,90.087066,70.301837,106.342400,93.514219,101.819441,120.504197,98.585577,108.285011,77.625911,106.682026,106.093081,86.921006,80.827441,118.591283,118.972010,92.529058,96.666485,104.800447,100.359993,95.869947,106.996963,95.402768,87.490718,91.927685,97.179069,98.916514,96.404654,137.961023,67.657674,105.416068,105.887352,111.983619,101.426601,108.762849
88,88.608564,103.410759,88.378575,111.774888,110.958091,112.180227,106.998875,111.048091,99.346794,92.852495,96.196516,91.673504,118.175731,114.952544,77.575791,96.923349,104.021253,96.605849,95.297563,113.112144,98.731740,113.693134,109.360449,99.769233,97.080899,113.242004,86.518492,79.247968,91.600001,78.861147,89.927660,91.895417,94.548971,116.765621,104.617352,100.503377,92.774409,87.635185,102.134019,94.159900,104.650616,101.132453,107.087756,126.389181,96.084271,123.117823,80.398736,87.994245,112.403047,135.530960,109.591243,99.651149,98.466859,91.968400,105.808317,87.236888,108.360136,105.277738,101.091390,80.733837,105.415094,96.155284,118.948619,89.087501,102.142167,98.933914,89.770305,70.099998,106.705630,91.524860,100.569230,119.852344,100.185758,110.414429,76.238151,107.758677,109.299408,86.806507,82.077741,116.974192,121.845645,90.046164,101.435507,105.836062,99.688663,94.225834,105.617148,97.304262,85.841252,92.650359,96.662030,99.033877,98.362812,137.148733,66.385446,105.974833,106.494554,114.127872,99.236388,107.630570
89,89.068473,104.705547,87.595648,113.013750,109.045639,110.682088,106.632040,115.106705,101.156645,92.968192,95.740801,90.085100,119.190259,112.889065,77.807485,96.868834,105.441621,97.036238,95.586188,114.837398,97.787679,111.750371,107.594419,101.186736,95.150469,115.275089,83.339007,78.633790,90.064475,78.336637,90.323971,93.537915,94.009217,113.380692,106.296116,102.214331,91.843649,85.802399,100.082076,93.080594,104.540116,103.379402,103.928736,127.309120,95.673275,122.927997,80.394172,87.498223,112.049320,135.346432,108.572469,101.225228,97.065783,92.064207,106.689090,89.218766,109.251926,104.150576,102.707769,79.845229,103.159833,97.872543,118.446333,90.506985,102.231330,99.734776,92.587316,67.590905,104.000564,91.734452,99.055916,118.869812,102.284212,111.214411,75.743872,109.246728,110.097152,87.433926,80.198123,119.542468,120.961134,89.560904,100.892591,109.571376,100.562454,91.855261,107.485079,97.313129,85.424033,91.873029,97.085668,96.093067,99.828348,134.071000,66.366687,105.274941,106.924676,111.624751,98.394624,104.578454
90,90.255982,103.652562,89.362612,111.874376,105.998806,110.778788,105.964212,115.536988,100.236706,91.356611,94.871416,89.355336,118.938439,111.845725,75.119560,98.480950,104.209786,97.542333,93.998844,114.296796,96.995541,108.404435,107.901537,102.109838,92.672008,115.429801,82.391073,79.006131,86.540639,78.267227,93.926370,91.764345,95.056414,113.844869,106.506148,103.072245,91.964221,87.031202,99.750144,91.811406,102.500754,103.523674,104.466969,128.255168,96.867651,122.621412,79.794495,90.588733,110.492547,136.103291,109.510733,101.744353,97.228507,90.651655,106.364741,88.068472,110.034279,103.328025,102.101935,78.365879,103.241173,97.700708,119.134801,89.227403,100.698925,99.255627,91.133315,68.037117,104.149940,91.237541,97.585902,118.262966,103.253417,111.594631,76.461056,106.818189,109.924407,87.253531,78.903983,116.513019,122.703509,90.721427,101.754460,107.850118,102.359826,93.759503,105.428291,94.622968,83.054687,91.791019,97.096110,95.007775,99.523354,133.817581,66.044728,105.847403,107.831738,113.841750,97.944064,104.814699
91,89.577395,102.239405,90.089734,113.652451,104.596388,110.618398,103.667204,115.970187,100.108709,92.537151,97.719160,91.389532,118.966751,111.418994,73.978356,102.919867,104.790796,98.198797,94.521559,114.501830,95.374332,109.365332,107.370704,104.280624,94.900622,113.923057,82.679789,80.177627,85.935174,79.114439,96.138748,92.162238,94.508286,115.699370,109.876586,102.314957,90.220358,84.045641,101.154958,91.497534,101.322075,101.736481,105.017099,129.275240,94.206981,124.958088,80.269282,89.072245,109.305517,136.656621,109.681930,102.465060,96.317671,90.191889,106.269158,88.412511,107.105929,105.631548,104.848398,77.890685,103.069469,98.602820,120.295564,88.948576,102.001728,99.701314,89.400619,66.411404,102.165502,90.960143,97.605893,119.918169,105.662584,113.465849,77.236612,104.750637,109.034919,87.549496,77.940124,118.986290,120.898702,91.055055,103.151202,110.871316,101.038280,92.927804,103.746990,94.910061,83.382480,91.254566,97.559344,93.308058,98.837405,134.032936,66.876398,105.689758,106.127045,113.531300,95.615134,104.906417
92,90.011959,101.882971,92.151497,112.314678,107.016200,110.986273,102.348019,120.031331,104.770294,92.302131,97.843692,89.065905,117.544402,111.450786,74.620458,102.165758,106.642901,98.523539,94.996513,112.734114,96.858178,107.259554,106.831891,103.748455,95.736141,116.194855,83.767699,81.178750,83.889953,78.718310,95.107668,91.500523,90.897945,116.585056,107.599095,103.511304,91.144090,83.880366,102.155918,90.909223,100.661959,101.389093,103.738035,128.516579,96.309025,124.025864,81.561166,88.356391,108.873008,139.165688,111.432010,101.306654,94.686450,90.296235,105.093872,87.755671,107.575956,103.446297,103.044977,76.082396,100.465907,98.128680,119.996627,88.349708,106.224839,100.324991,89.559460,68.073861,103.417263,91.241257,97.245024,119.402022,106.492355,114.608314,75.817561,104.945747,108.518986,87.842272,78.139231,119.657647,117.583186,89.871496,102.987759,109.513507,100.345284,92.247068,102.888634,94.851779,85.283430,93.586550,98.880985,92.888265,99.279787,135.086266,66.113340,104.429851,104.389932,114.086604,97.108998,107.310645
93,88.975764,103.859042,92.805126,111.886210,104.933640,112.399628,104.073959,121.526967,103.506985,92.329233,100.659542,87.768879,117.526436,111.141259,76.054295,101.119921,107.626716,97.136849,93.454264,112.212249,95.909585,109.718875,106.379666,105.029766,96.089932,116.261268,85.078317,80.037923,81.731265,78.836304,97.703793,91.936925,90.737965,115.511775,106.809811,104.788621,89.979561,83.460388,103.720104,89.158280,98.560594,98.887510,100.912449,128.113778,93.838350,124.351483,81.365866,88.641072,105.676497,139.889703,112.674573,98.374218,94.613647,88.033452,104.967611,87.441858,109.312967,103.622352,102.991623,77.464228,99.046330,98.584669,119.613564,89.282428,106.131207,97.624095,89.338013,68.401817,105.805747,91.451217,98.488298,120.141249,105.203804,114.931709,77.238514,102.848832,107.696748,88.012216,77.721298,119.894940,116.915605,89.884801,103.225566,109.584929,98.916916,90.798875,102.238208,95.131598,85.477256,92.712011,97.691578,93.570844,98.726533,133.301298,67.463194,104.522418,103.186204,113.289070,97.151489,105.438984
94,88.403770,106.297366,92.745240,113.924349,106.046252,112.559266,104.615005,125.922954,102.989423,93.539954,100.705461,88.326114,119.668738,108.496217,76.165108,101.281333,108.719370,95.103268,93.505565,110.757650,96.494326,109.509726,104.810962,105.830144,96.052946,118.846829,86.308274,81.451559,80.594833,80.619106,99.407332,91.733164,91.321362,117.308380,104.052114,105.731050,91.283262,81.369592,104.130926,88.173143,99.492891,100.360991,100.736970,126.703698,94.013937,126.784269,82.322582,88.564665,107.929817,137.060414,113.466841,97.719018,91.805550,87.765073,104.563930,87.999477,109.989927,104.724928,102.904735,79.730534,102.768160,97.476327,121.417107,90.048882,106.043021,95.517563,90.655961,67.866232,104.773033,90.935308,97.601937,121.715625,103.848225,115.204313,80.500273,102.551723,109.289203,88.723221,77.977715,120.808987,117.371283,90.347244,103.054426,110.484393,95.785318,91.607803,105.176025,95.534332,85.072823,92.834090,94.385582,92.617013,97.989450,134.979187,68.505005,104.759733,103.359364,114.234358,96.332632,103.708392
95,86.556343,105.895088,93.843500,113.963434,105.545531,114.095304,105.301578,127.184162,101.533649,95.518516,101.741338,86.485807,117.031890,108.854011,76.183117,101.860168,108.761841,96.362961,92.755991,108.069243,97.598398,108.815610,105.115963,105.285039,95.284686,120.702262,84.450995,81.008396,80.844053,78.496466,98.382813,91.454147,90.600771,117.349129,103.055476,104.892241,90.092998,80.023611,104.373346,88.443891,100.985900,99.181098,100.477154,123.508084,90.760195,126.885229,81.550473,90.080819,108.882436,139.811959,113.019736,99.792281,90.677588,88.672547,106.991800,86.991626,109.149902,105.709250,101.902964,80.091400,100.260288,98.086338,123.868323,90.810661,104.917307,94.264410,90.332407,67.758197,106.037614,92.417409,101.835540,122.609101,103.508677,116.759181,77.983035,103.534629,109.013568,90.566860,78.314971,120.134010,114.843915,87.769326,100.714730,110.455873,96.629491,91.572800,103.472936,95.552815,85.263370,92.490537,94.153891,93.199817,97.835383,133.996483,69.610244,104.065967,101.498586,115.675357,96.552774,106.133136
96,84.453911,106.229182,95.596435,113.293665,106.248411,116.377826,102.907634,125.164174,102.646544,96.800577,103.414817,86.221347,116.356100,111.167111,77.528030,99.371316,111.960097,97.969203,92.914690,110.348467,94.858167,109.679209,106.688465,105.016290,96.082719,118.034368,84.695729,82.329512,79.681753,78.398110,100.029300,91.854649,91.406541,117.541607,103.078738,108.082732,90.583707,84.061169,106.183582,89.369037,99.131793,97.440546,100.595567,120.126097,91.700673,128.090190,82.201882,89.130687,108.040711,142.134800,112.301969,99.549117,89.850599,89.582355,104.803304,87.748232,106.776971,105.192513,101.842042,79.354442,99.544469,98.850544,125.244358,91.597390,104.837178,97.744318,88.435014,67.068044,105.263844,93.718346,102.618518,124.517057,101.559090,113.656121,75.574778,101.946928,107.427179,91.531028,78.134427,119.638976,116.264313,86.893419,99.808438,110.086847,96.107865,92.916586,100.815723,92.506945,84.377410,92.451637,93.252413,94.120672,99.048098,133.277889,70.167514,104.596341,101.795178,116.843519,94.150910,107.578303
97,81.660397,106.691524,94.579575,111.040034,106.242039,114.846424,105.098247,125.056452,101.384623,97.434186,104.508198,88.110486,115.463559,110.899201,79.509156,99.384200,111.258364,96.039239,91.595417,107.135611,95.463521,108.534269,105.681033,105.712459,97.471935,116.537140,84.834974,80.410190,79.750010,78.224934,102.543035,90.053525,93.004840,114.867218,99.629865,109.941324,89.740931,83.706138,109.633487,90.381879,97.553414,95.867066,98.945129,118.884703,93.160195,126.735279,82.643303,86.829660,109.695544,140.684179,111.701599,101.517520,89.269976,88.686827,105.431755,90.062552,106.530745,104.445738,99.868257,81.108037,97.226232,97.938652,122.440647,92.711250,103.468688,96.336260,88.691204,66.782973,105.010041,95.484260,104.059890,122.946896,102.369657,116.080031,75.822018,103.552677,103.516567,89.902992,78.988981,120.998380,116.146261,86.899824,100.565857,110.705900,94.672903,92.708939,102.795198,94.195011,85.721043,92.740412,93.964997,90.143214,97.535298,136.676538,69.684470,104.660302,103.554679,116.975951,93.982344,107.688118
98,83.417536,107.325969,93.057971,108.419896,101.927546,115.402751,104.863918,124.722079,100.567313,94.383139,102.763577,86.231355,113.709398,109.429168,80.491204,102.516473,116.082790,95.371765,94.422346,106.662729,95.711531,109.495497,105.336135,104.818651,95.114533,115.250074,83.104293,80.141602,78.876365,78.571694,104.383497,90.262371,91.298143,115.225632,97.121522,109.726541,92.732676,84.634690,110.000599,88.934623,97.800310,96.126539,97.555603,118.157497,90.825380,125.456903,81.458649,88.036647,110.057298,139.235791,111.219044,102.535679,86.978625,90.003214,105.524341,88.449883,105.734423,103.104157,100.419567,83.662269,96.744570,96.296983,121.942429,88.728267,104.049960,96.076120,88.233243,66.968657,106.868729,97.173453,106.081398,123.488296,99.744990,114.440196,74.898646,102.796693,104.499434,91.961574,80.433565,119.865820,115.505526,87.111361,102.220139,111.422616,92.841008,92.720546,100.664495,93.011795,86.665994,92.050251,91.475651,89.735138,98.968922,134.583236,69.721377,101.820083,102.486948,115.801785,95.083875,107.941844
99,82.657343,107.678794,90.433333,106.686783,101.688200,114.085954,102.680139,122.304964,101.316408,91.134685,102.078718,87.431260,110.462746,109.044626,81.060738,100.896488,116.033697,97.275941,94.865957,108.536131,94.509605,108.003684,106.668369,107.818130,95.420672,113.897844,84.251012,79.641876,78.557431,78.170283,103.033903,90.530107,89.881246,114.860679,94.411369,108.904811,92.195949,84.375717,112.794009,90.263868,98.110212,97.850005,95.969182,122.337761,89.153662,124.588288,80.393221,91.201755,112.085007,138.850365,112.103145,100.768861,87.662668,90.350770,107.031641,90.363606,104.881154,103.840832,100.021555,83.835958,96.395811,96.309091,121.580995,88.226693,102.413449,94.846191,87.381110,67.756228,106.696894,96.448513,107.696350,122.327845,101.113771,117.465047,75.214186,103.685547,106.659378,94.796928,81.258992,121.078113,119.056420,85.124136,104.793771,112.117303,93.977157,90.266487,101.600140,92.916800,88.987379,91.783133,90.768669,88.073685,100.380277,139.190493,70.420523,101.171961,102.365897,113.712019,96.066563,109.472725
100,83.046552,108.915186,91.208857,104.423497,103.977659,114.659616,102.668103,125.329576,103.025704,90.217415,103.007558,89.515940,112.415200,109.785063,80.430755,102.499735,117.228233,98.192723,95.709983,109.090717,92.898212,108.212766,108.231704,106.174273,94.969005,114.350979,81.493702,78.666280,78.628810,78.001921,101.866258,92.064502,87.619517,116.247246,95.600351,110.704714,90.988299,85.710096,115.880144,89.845698,95.733926,94.915793,95.289691,119.106719,89.170914,122.839272,80.728823,89.576111,109.516355,140.289772,113.304690,102.862317,86.380792,93.104982,108.910118,90.559250,106.063769,103.265013,102.453785,85.448623,95.731885,94.776729,123.120712,88.502465,102.942323,94.071287,87.095713,66.522849,105.889729,96.020671,108.164443,119.262863,101.588253,117.465486,74.251151,105.115239,107.295727,97.164624,83.609751,117.224199,120.899982,86.452386,105.622330,111.778452,93.465832,90.173061,101.040329,91.180908,89.196060,92.079821,89.218160,86.596827,99.671732,138.646257,70.575846,101.694942,102.781923,115.447613,95.944093,109.794687
